Directorate,Sub Directorate,"ACCOUNTING
DATE",COST CENTRE,VENDOR NAME,INVOICE DISTRIBUTION AMOUNT,Type,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,24/09/2019,218321,Sanda Mitchel & Ptn t/a Canola House Residential Home,523.05,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,24/09/2019,218321,Adriana Limited T/A The Priory Nursing Home,608.00,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,24/09/2019,218321,J and P Residential Homes Limited T/A Monkstone House,622.00,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,24/09/2019,218321,Sanda Mitchel & Ptn t/a Canola House Residential Home,622.00,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,24/09/2019,218321,Waverley Care Centre Limited,714.06,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,24/09/2019,218321,Waverley Care Centre Limited,783.12,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,24/09/2019,218419,Harrison Care Enterprises Barry Limited t/a Island View,501.06,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,24/09/2019,218419,HC-One Limited t/a Quarry Hall,503.75,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,24/09/2019,218419,Northcote Developments Limited,506.00,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,24/09/2019,218419,Northcote Developments Limited,508.88,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,24/09/2019,218419,Baltimore Care Limited,511.70,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,24/09/2019,218419,The Manor House St Hilary Limited T/A Milsom House,512.71,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,24/09/2019,218419,Hebron Hall Limited,514.21,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,24/09/2019,218419,Harrison Care Enterprises Barry Limited t/a Island View,514.51,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,24/09/2019,218419,E & E Homes Limited T/A Cliffhaven Residential Home,515.71,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,24/09/2019,218419,Harrison Care Enterprises Barry Limited t/a Island View,516.07,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,24/09/2019,218419,Baltimore Care Limited,518.26,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,24/09/2019,218419,Hebron Hall Limited,519.51,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,24/09/2019,218419,Baltimore Care Limited,520.13,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,24/09/2019,218419,Harrison Care Enterprises Barry Limited t/a Island View,520.61,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,24/09/2019,218419,Bellavista Care (Cardiff) Limited T/A Bellavista Nursing Home Cardiff,524.57,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,24/09/2019,218419,June Zehetmayr t/a Tower Hill Residential Home,524.89,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,24/09/2019,218419,Harrison Care Enterprises Barry Limited t/a Island View,525.72,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,24/09/2019,218419,Llangoedmor Properties Limited T/A Parkside Residential Home,528.68,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,24/09/2019,218419,June Zehetmayr t/a Tower Hill Residential Home,530.75,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,24/09/2019,218419,Harrison Care Enterprises Barry Limited t/a Island View,532.49,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,24/09/2019,218419,Harrison Care Enterprises Barry Limited t/a Island View,532.65,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,24/09/2019,218419,Harrison Care Enterprises Barry Limited t/a Island View,532.65,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,24/09/2019,218419,Harrison Care Enterprises Barry Limited t/a Island View,532.65,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,24/09/2019,218419,Harrison Care Enterprises Barry Limited t/a Island View,532.65,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,24/09/2019,218419,Harrison Care Enterprises Barry Limited t/a Island View,532.65,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,24/09/2019,218419,Harrison Care Enterprises Barry Limited t/a Island View,532.65,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,24/09/2019,218419,June Zehetmayr t/a Tower Hill Residential Home,532.65,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,24/09/2019,218419,Northcote Developments Limited,532.65,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,24/09/2019,218419,Waverley Care Centre Limited,532.65,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,24/09/2019,218419,June Zehetmayr t/a Tower Hill Residential Home,535.57,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,24/09/2019,218419,Harrison Care Enterprises Barry Limited t/a Island View,541.83,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,24/09/2019,218419,Hafod Housing Association Limited T/A Brocastle Manor (Care Home),542.25,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,24/09/2019,218419,Baltimore Care Limited,543.65,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,24/09/2019,218419,Hebron Hall Limited,549.25,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,24/09/2019,218419,Waverley Care Centre Limited,559.25,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,24/09/2019,218419,Harrison Care Enterprises Barry Limited t/a Island View,561.00,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,24/09/2019,218419,Waverley Care Centre Limited,564.28,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,24/09/2019,218419,Baltimore Care Limited,569.39,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,24/09/2019,218419,Hafod Housing Association Limited T/A Brocastle Manor (Care Home),574.25,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,24/09/2019,218419,Waverley Care Centre Limited,576.59,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,24/09/2019,218419,Middlepatch Limited T/A College Fields Nursing Home,581.34,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,24/09/2019,218419,Waverley Care Centre Limited,590.58,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,24/09/2019,218419,Bellavista Care (Cardiff) Limited T/A Bellavista Nursing Home Cardiff,602.41,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,24/09/2019,218419,Waverley Care Centre Limited,613.25,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,24/09/2019,218419,Shirwan Al-Mufti & Ptn t/a Pontcanna House,620.00,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,24/09/2019,218419,Bellavista Care (Cardiff) Limited T/A Bellavista Nursing Home Cardiff,625.98,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,24/09/2019,218419,Llangoedmor Properties Limited T/A Parkside Residential Home,637.25,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,24/09/2019,218419,Barchester Healthcare Homes Limited t/a Bryn Ivor Lodge Care Home,640.00,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,24/09/2019,218419,Bellavista Care (Cardiff) Limited T/A Bellavista Nursing Home Cardiff,644.99,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,24/09/2019,218419,Hafod Housing Association Limited T/A Brocastle Manor (Care Home),660.00,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,24/09/2019,218419,David Austin t/a Silverdale,660.28,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,24/09/2019,218419,Bellavista Nursing Homes (Wales) Limited t/a Bellavista Care Home,670.40,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,24/09/2019,218419,E & E Homes Limited T/A Cliffhaven Residential Home,670.40,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,24/09/2019,218419,E & E Homes Limited T/A Cliffhaven Residential Home,670.40,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,24/09/2019,218419,Hafod Housing Association Limited T/A Brocastle Manor (Care Home),670.40,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,24/09/2019,218419,Harrison Care Enterprises Barry Limited t/a Island View,670.40,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,24/09/2019,218419,Harrison Care Enterprises Barry Limited t/a Island View,670.40,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,24/09/2019,218419,Hebron Hall Limited,670.40,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,24/09/2019,218419,June Zehetmayr t/a Tower Hill Residential Home,670.40,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,24/09/2019,218419,Llangoedmor Properties Limited T/A Parkside Residential Home,670.40,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,24/09/2019,218419,Waverley Care Centre Limited,670.40,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,24/09/2019,218419,Forge Care Homes Limited t/a The Forge Care Centre,680.00,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,24/09/2019,218419,Harrison Care Enterprises Barry Limited t/a Island View,682.50,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,24/09/2019,218419,Waverley Care Centre Limited,705.89,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,24/09/2019,218419,Waverley Care Centre Limited,734.73,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,24/09/2019,218419,Bellavista Care (Cardiff) Limited T/A Bellavista Nursing Home Cardiff,735.94,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,24/09/2019,218419,Waverley Care Centre Limited,736.79,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,24/09/2019,218419,Llangoedmor Properties Limited T/A Parkside Residential Home,746.75,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,24/09/2019,218419,Hafod Care Association Limited t/a Woodcroft Care Home,750.00,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,24/09/2019,218419,Llangoedmor Properties Limited T/A Parkside Residential Home,760.00,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,24/09/2019,218419,Middlepatch Limited T/A College Fields Nursing Home,780.52,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,24/09/2019,218419,Hallmark Care Homes (Bute Town) Limited t/a Shire Hall Care Home,784.67,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,24/09/2019,218419,Hafod Housing Association Limited T/A Brocastle Manor (Care Home),803.38,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,24/09/2019,218419,Waverley Care Centre Limited,814.04,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,24/09/2019,218419,Forge Care Homes Limited t/a The Forge Care Centre,843.66,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,24/09/2019,218419,Forge Care Homes Limited t/a The Forge Care Centre,925.00,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,24/09/2019,218419,Forge Care Homes Limited t/a The Forge Care Centre,925.00,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,24/09/2019,218419,Anwen Care Limited t/a Anwen Care Home,"1,079.61",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,24/09/2019,218419,Hallmark Care Homes (Bute Town) Limited t/a Shire Hall Care Home,"1,215.25",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,24/09/2019,218419,Harrison Care Enterprises Barry Limited t/a Island View,"2,681.60",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,24/09/2019,218419,Baltimore Care Limited,"5,723.30",Revenue,
DIRECT ENVIRONMENT AND HOUSING,GARAGE,24/09/2019,319010,Fleetwheel Limited,724.94,Revenue,
DIRECT ENVIRONMENT AND HOUSING,GARAGE,24/09/2019,319010,Paul Byrne T/A Dragon Windscreens,540.00,Revenue,
DIRECT ENVIRONMENT AND HOUSING,GARAGE,24/09/2019,319010,Jonathan Bailey t/a JB Hydraulics,705.00,Revenue,
DIRECT ENVIRONMENT AND HOUSING,GARAGE,24/09/2019,319010,Jonathan Bailey t/a JB Hydraulics,"1,010.00",Revenue,
DIRECT ENVIRONMENT AND HOUSING,GARAGE,24/09/2019,319010,Ceri Williams t/a Mobile Tyre Services,"1,559.74",Revenue,
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,24/09/2019,333154,The Firewood Company (UK) Limited T/A Esa Tree Care,"2,420.00",Revenue,
NEW REGENERATION,REGENERATION & PLANNING,24/09/2019,354037,Dresd Limited,"1,195.00",Revenue,
DIRECT ENVIRONMENT AND HOUSING,REGULATORY SERVICES SHARED SERVICES,24/09/2019,403211,Welsh Local Government Association,500.00,Revenue,
DIRECT ENVIRONMENT AND HOUSING,REGULATORY SERVICES SHARED SERVICES,24/09/2019,403218,Toyota (GB) PLC,"22,632.96",Revenue,
DIRECT ENVIRONMENT AND HOUSING,REGULATORY SERVICES SHARED SERVICES,24/09/2019,403221,Highfield Products Limited,952.50,Revenue,
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,24/09/2019,405001,Colston Lettings Limited,650.00,Revenue,
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,24/09/2019,407100,Civica UK Limited,"1,197.82",Revenue,
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,24/09/2019,407120,Protec Fire Detection Plc,663.74,Revenue,
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,24/09/2019,421230,Computacenter (UK) Limited,"2,264.40",Revenue,
DIRECT POLICY,GF GENERAL EXPENDITURE POLICY,24/09/2019,471900,HM Revenue and Customs - Glasgow - Chaps,"41,765.00",Revenue,
DIRECT CAPITAL LEARN AND SKILLS,AR CAPITAL SCHOOLS,24/09/2019,812307,Metro Rod Limited,"5,450.00",Capital,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,25/09/2019,101032,Cornerstones Education Limited,500.00,Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,25/09/2019,101075,Stephen James t/a Community Welding Services,950.00,Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,25/09/2019,101094,Wales Restorative Approaches Partnership CIC,"3,782.50",Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,25/09/2019,101094,New Directions (Education) Limited,795.00,Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,25/09/2019,102593,J&E Hall Limited,"4,578.00",Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,25/09/2019,103412,Apollo Teaching Services Limited,658.24,Revenue,
DIRECT MANAGING DIRECTOR AND RESOURCES,GF HUMAN RESOURCES,25/09/2019,140131,Randstad Solutions Limited,"118,110.07",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25/09/2019,215025,Innovate Trust Limited,"2,467.11",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25/09/2019,215121,Tunstall Healthcare (UK) Limited,545.00,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25/09/2019,215191,NonStop Recruitment Limited,"1,086.30",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25/09/2019,215191,Healthy Workstations Limited,"1,595.00",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25/09/2019,215489,Annwyl Limited t/a Bluebird Care,528.50,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25/09/2019,215489,All Saints DC Limited,536.57,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25/09/2019,215489,GJ Care & Training Limited,559.72,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25/09/2019,215489,All Care (South Wales) Limited,570.24,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25/09/2019,215489,GJ Care & Training Limited,585.70,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25/09/2019,215489,Annwyl Limited t/a Bluebird Care,585.76,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25/09/2019,215489,GJ Care & Training Limited,607.92,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25/09/2019,215489,Hallows Care Limited T/A Hallows Care,619.36,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25/09/2019,215489,Hallows Care Limited T/A Hallows Care,619.36,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25/09/2019,215489,Annwyl Limited t/a Bluebird Care,627.50,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25/09/2019,215489,Hallows Care Limited T/A Hallows Care,631.96,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25/09/2019,215489,All Care (South Wales) Limited,632.31,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25/09/2019,215489,Annwyl Limited t/a Bluebird Care,643.44,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25/09/2019,215489,Hallows Care Limited T/A Hallows Care,647.93,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25/09/2019,215489,All Care (South Wales) Limited,648.34,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25/09/2019,215489,All Care (South Wales) Limited,671.16,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25/09/2019,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,675.36,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25/09/2019,215489,All Saints DC Limited,682.20,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25/09/2019,215489,GJ Care & Training Limited,687.69,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25/09/2019,215489,Hallows Care Limited T/A Hallows Care,699.23,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25/09/2019,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,700.28,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25/09/2019,215489,All Saints DC Limited,737.86,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25/09/2019,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,743.12,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25/09/2019,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,743.12,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25/09/2019,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,746.80,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25/09/2019,215489,All Care (South Wales) Limited,766.26,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25/09/2019,215489,Annwyl Limited t/a Bluebird Care,766.94,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25/09/2019,215489,All Care (South Wales) Limited,775.17,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25/09/2019,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,778.84,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25/09/2019,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,778.84,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25/09/2019,215489,Annwyl Limited t/a Bluebird Care,783.30,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25/09/2019,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,805.75,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25/09/2019,215489,All Care (South Wales) Limited,846.45,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25/09/2019,216179,All Care (South Wales) Limited,637.92,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25/09/2019,216179,All Care (South Wales) Limited,714.25,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25/09/2019,216179,All Care (South Wales) Limited,855.36,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25/09/2019,216179,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,903.52,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25/09/2019,216179,All Care (South Wales) Limited,919.35,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25/09/2019,217541,Cartrefi Cymru Co-Operative Limited,"80,668.86",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25/09/2019,217541,Care Management Group Limited,"85,605.94",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25/09/2019,217541,Care Management Group Limited,"86,964.22",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25/09/2019,217909,All Care (South Wales) Limited,690.60,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25/09/2019,217909,GJ Care & Training Limited,732.86,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25/09/2019,217909,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,877.07,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25/09/2019,218321,GJ Care & Training Limited,606.69,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25/09/2019,218419,Carers Trust South East Wales,"2,362.50",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25/09/2019,218419,Carers Trust South East Wales,"4,191.78",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25/09/2019,218419,Carers Trust South East Wales,"27,323.58",Revenue,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,25/09/2019,260210,NonStop Recruitment Limited,"1,035.56",Revenue,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,25/09/2019,260210,NonStop Recruitment Limited,"1,354.50",Revenue,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,25/09/2019,260255,RGT Training & Consultancy Limited,747.50,Revenue,
DIRECT ENVIRONMENT AND HOUSING,HOUSING - HRA,25/09/2019,303910,Venn Group Limited,775.89,Revenue,
DIRECT ENVIRONMENT AND HOUSING,PUBLIC BUILDINGS,25/09/2019,303931,Building Recruitment Company Limited,619.01,Revenue,
DIRECT ENVIRONMENT AND HOUSING,PUBLIC BUILDINGS,25/09/2019,303931,Building Recruitment Company Limited,632.74,Revenue,
DIRECT ENVIRONMENT AND HOUSING,PUBLIC BUILDINGS,25/09/2019,303931,Building Recruitment Company Limited,688.57,Revenue,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,25/09/2019,323684,Causeway Technologies Limited,"1,667.51",Revenue,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,25/09/2019,325810,Blue Bay Building Products Limited,"2,879.44",Revenue,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,25/09/2019,325810,WSP UK Limited,"9,556.68",Revenue,
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,25/09/2019,333013,Ace Site Services (UK) Limited,"1,800.00",Revenue,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,25/09/2019,341500,Weir & Carmichael Limited,"3,918.00",Revenue,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,25/09/2019,341520,Webaspx Limited,"22,827.00",Revenue,
NEW REGENERATION,REGENERATION & PLANNING,25/09/2019,356600,WWS 1987 Limited T/A Welsh Window Systems,"1,450.00",Revenue,
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,25/09/2019,359341,Priddy Engineering Services Limited,"4,259.00",Revenue,
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,25/09/2019,402422,VOG Fire & Security Limited,570.00,Revenue,
DIRECT ENVIRONMENT AND HOUSING,REGULATORY SERVICES SHARED SERVICES,25/09/2019,403204,University of the West of England,"3,750.00",Revenue,
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,25/09/2019,405001,Robert Morgan t/a Brighter Moves,500.00,Revenue,
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,25/09/2019,405113,Knights Lettings Limited T/A Knights Estate Agents,650.00,Revenue,
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,25/09/2019,405113,Knights Lettings Limited T/A Knights Estate Agents,650.00,Revenue,
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,25/09/2019,405113,Knights Lettings Limited T/A Knights Estate Agents,650.00,Revenue,
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,25/09/2019,407106,Building Recruitment Company Limited,806.15,Revenue,
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,25/09/2019,407118,James Andrews Recruitment Solutions Limited,"1,148.77",Revenue,
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,25/09/2019,407118,James Andrews Recruitment Solutions Limited,"1,292.50",Revenue,
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,25/09/2019,407119,James Andrews Recruitment Solutions Limited,"1,015.92",Revenue,
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,25/09/2019,407119,Building Recruitment Company Limited,"1,371.90",Revenue,
DIRECT ENVIRONMENT AND HOUSING,HRA SPECIAL SERVICES,25/09/2019,407260,Building Recruitment Company Limited,652.59,Revenue,
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,25/09/2019,407400,Tindle Newspapers Wales & The Borders Limited,515.00,Revenue,
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,25/09/2019,420220,Vertex IT Solutions Limited,"2,385.00",Revenue,
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,25/09/2019,421230,Computacenter (UK) Limited,"7,871.60",Revenue,
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,25/09/2019,422160,Hays Specialist Recruitment Limited,599.25,Revenue,
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,25/09/2019,422160,Hays Specialist Recruitment Limited,935.40,Revenue,
DIRECT MANAGING DIRECTOR AND RESOURCES,GF CORPORATE AND CUSTOMER SERVICES,25/09/2019,440530,Valtech Limited,517.92,Revenue,
DIRECT MANAGING DIRECTOR AND RESOURCES,GF CORPORATE AND CUSTOMER SERVICES,25/09/2019,440530,4Net Technologies Limited,"3,612.77",Revenue,
DIRECT CAPITAL DEVELOPMENT,CAPITAL ECO DEV,25/09/2019,834231,Alun Griffiths (Contractors) Limited,"125,710.39",Capital,
