DIRECTORATE,SUB DIRECTORATE,"ACCOUNTING
DATE",COST CENTRE,VENDOR NAME,INVOICE DISTRIBUTION AMOUNT,Type,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,24/03/2020,218419,Waverley Care Centre Limited,814.04,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,24/03/2020,218419,Hafod Housing Association Limited T/A Brocastle Manor (Care Home),819.00,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,24/03/2020,218419,Bellavista Nursing Homes (Wales) Limited t/a Bellavista Care Home,825.00,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,24/03/2020,218419,Hallmark Care Homes (Bute Town) Limited t/a Shire Hall Care Home,826.84,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,24/03/2020,218419,Waverley Care Centre Limited,876.00,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,24/03/2020,218419,Forge Care Homes Limited t/a The Forge Care Centre,925.00,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,24/03/2020,218419,Forge Care Homes Limited t/a The Forge Care Centre,969.00,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,24/03/2020,218419,Forge Care Homes Limited t/a The Forge Care Centre,974.09,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,24/03/2020,218419,Hallmark Care Homes (Bute Town) Limited t/a Shire Hall Care Home,"1,077.04",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,24/03/2020,218419,Hallmark Care Homes (Bute Town) Limited t/a Shire Hall Care Home,"1,215.25",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,24/03/2020,217909,Melanie French t/a Rhoose Cars,576.00,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,24/03/2020,217909,Melanie French t/a Rhoose Cars,648.00,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,24/03/2020,217909,Melanie French t/a Rhoose Cars,684.00,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,24/03/2020,217909,Melanie French t/a Rhoose Cars,720.00,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,24/03/2020,217909,Melanie French t/a Rhoose Cars,720.00,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,24/03/2020,217909,Melanie French t/a Rhoose Cars,720.00,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,24/03/2020,217909,Melanie French t/a Rhoose Cars,756.00,Revenue,
DIRECT ENVIRONMENT AND HOUSING,GARAGE,24/03/2020,319010,Ceri Williams t/a Mobile Tyre Services,"3,301.31",Revenue,
DIRECT ENVIRONMENT AND HOUSING,HRA SPECIAL SERVICES,24/03/2020,407201,Liam Williams t/a Williams Landscaping,"2,200.00",Revenue,
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,24/03/2020,407130,Redlands Residents Association,"1,700.00",Revenue,
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,24/03/2020,407131,Major Residents Group,"1,500.00",Revenue,
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,24/03/2020,407132,Colcot Residents Association,875.00,Revenue,
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,24/03/2020,407142,Star Group,"1,400.00",Revenue,
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,24/03/2020,407144,Dinas Powys Residents Group,"2,000.00",Revenue,
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,24/03/2020,407145,Longmeadow Residents Group,"1,100.00",Revenue,
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,24/03/2020,407147,Gibbonsdown Residents Board,"1,700.00",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25/03/2020,215489,Salutem LD BIDCO IV Limited t/a Ambito Care & Education,"2,350.04",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25/03/2020,217909,Salutem LD BIDCO IV Limited t/a Ambito Care & Education,"11,930.56",Revenue,
DIRECT ENVIRONMENT AND HOUSING,TRADING - BUILDING,25/03/2020,303000,Open Text UK Limited,"1,138.12",Revenue,
DIRECT ENVIRONMENT AND HOUSING,GARAGE,25/03/2020,319010,Euro Commercials (South Wales) Limited,"1,722.00",Revenue,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,25/03/2020,323684,Yotta Limited,"5,815.41",Revenue,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,25/03/2020,323690,DEF Software Limited,"2,300.00",Revenue,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,25/03/2020,325681,Yotta Limited,"20,618.22",Revenue,
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,25/03/2020,333500,Terry Harrison Machinery Limited,"3,370.15",Revenue,
DIRECT ENVIRONMENT AND HOUSING,NEW REGENERATION,25/03/2020,357101,Computacenter (UK) Limited,"1,382.83",Revenue,
DIRECT ENVIRONMENT AND HOUSING,NEW REGENERATION,25/03/2020,359453,Figure of Eight Events Limited,"1,000.00",Revenue,
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,25/03/2020,365789,Easyway Minicoach Hire Limited,678.00,Revenue,
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,25/03/2020,365790,Easyway Minicoach Hire Limited,774.00,Revenue,
DIRECT MANAGING DIRECTOR AND RESOURCES,GF LEGAL AND DEMOCRATIC,25/03/2020,400050,Tindle Newspapers Wales & The Borders Limited,562.80,Revenue,
DIRECT MANAGING DIRECTOR AND RESOURCES,GF LEGAL AND DEMOCRATIC,25/03/2020,400050,Tindle Newspapers Wales & The Borders Limited,683.40,Revenue,
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,25/03/2020,405100,Seabreeze Property Limited T/A Alexandra Guest House,900.00,Revenue,
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,25/03/2020,405100,L Mustoe Limited,"2,869.01",Revenue,
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,25/03/2020,421230,BlueFort Security Limited,"54,008.08",Revenue,
DIRECT CAPITAL LEARN AND SKILLS,CAPITAL SCHOOLS,25/03/2020,810118,ISG Construction Limited,"34,069.32",Capital,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL BUILDING,25/03/2020,830000,Ford Motor Company Limited,"13,234.59",Capital,
DIRECT CAPITAL DEVELOPMENT,CAPITAL PRIV HSG,25/03/2020,845065,ASW Property Services Limited,"44,206.73",Capital,
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,25/03/2020,405100,Lyndon Mustoe,"2,047.44",Revenue,
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,25/03/2020,405100,Lyndon Mustoe,"2,062.28",Revenue,
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,25/03/2020,405100,Lyndon Mustoe,"2,077.00",Revenue,
DIRECT ENVIRONMENT AND HOUSING,GARAGE,25/03/2020,319010,Ceri Williams t/a Mobile Tyre Services,"2,934.81",Revenue,
DIRECT ENVIRONMENT AND HOUSING,GARAGE,25/03/2020,319010,Ceri Williams t/a Mobile Tyre Services,"4,161.06",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,25/03/2020,216179,Sense,"1,546.29",Revenue,
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,25/03/2020,333500,Vale of Glamorgan Association Football League,"1,500.00",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,26/03/2020,215121,Tunstall Healthcare (UK) Limited,"4,950.00",Revenue,
DIRECT ENVIRONMENT AND HOUSING,GARAGE,26/03/2020,319010,GAP Group Limited,960.00,Revenue,
DIRECT ENVIRONMENT AND HOUSING,GARAGE,26/03/2020,319010,Civica UK Limited,"1,325.00",Revenue,
DIRECT ENVIRONMENT AND HOUSING,GARAGE,26/03/2020,319010,Go Plant Fleet Services Limited,"1,465.03",Revenue,
DIRECT ENVIRONMENT AND HOUSING,GARAGE,26/03/2020,319010,Go Plant Fleet Services Limited,"1,604.32",Revenue,
DIRECT ENVIRONMENT AND HOUSING,GARAGE,26/03/2020,319010,Go Plant Fleet Services Limited,"1,875.00",Revenue,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,26/03/2020,325644,Centregreat Limited,"29,859.82",Revenue,
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,26/03/2020,365796,New Adventure Travel Limited,"12,015.00",Revenue,
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,26/03/2020,365796,New Adventure Travel Limited,"14,595.00",Revenue,
DIRECT MANAGING DIRECTOR AND RESOURCES,GF LEGAL AND DEMOCRATIC,26/03/2020,400054,Shaw & Sons Limited,"3,273.60",Revenue,
DIRECT MANAGING DIRECTOR AND RESOURCES,REGULATORY SERVICES SHARED SERVICES,26/03/2020,403207,ABC Food Law Limited,"1,950.00",Revenue,
DIRECT MANAGING DIRECTOR AND RESOURCES,REGULATORY SERVICES SHARED SERVICES,26/03/2020,403219,ABC Food Law Limited,"2,925.00",Revenue,
DIRECT MANAGING DIRECTOR AND RESOURCES,REGULATORY SERVICES SHARED SERVICES,26/03/2020,403220,ABC Food Law Limited,"1,755.00",Revenue,
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,26/03/2020,407100,Capita Property and Infrastructure Limited,"4,800.00",Revenue,
DIRECT ENVIRONMENT AND HOUSING,HRA REPAIRS,26/03/2020,409102,SMK Building & Maintenance Limited,"1,032.40",Revenue,
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,26/03/2020,420211,Open Text UK Limited,"21,197.36",Revenue,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HIGHWAYS,26/03/2020,831568,Odoni-Elwell Limited,"3,095.00",Capital,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HIGHWAYS,26/03/2020,831568,Odoni-Elwell Limited,"3,350.00",Capital,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,26/03/2020,842164,RPA Quantity Surveyors Limited t/a RPA,"1,000.00",Capital,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,26/03/2020,842166,RPA Quantity Surveyors Limited t/a RPA,"1,250.00",Capital,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,26/03/2020,842186,SMK Building & Maintenance Limited,"41,918.69",Capital,
DIRECT CAPITAL POLICY,CAPITAL POLICY,26/03/2020,852540,ARC Electrical Engineering Solutions Limited,"1,161.55",Capital,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,26/03/2020,300600,Rhondda Cynon Taf County Borough Council,"1,074.29",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,26/03/2020,215489,MiHomecare Limited T/A MiHomecare St Nicholas,584.64,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,26/03/2020,215489,MiHomecare Limited T/A MiHomecare St Nicholas,584.64,Revenue,
DIRECT ENVIRONMENT AND HOUSING,NEW REGENERATION,26/03/2020,354727,Paul Barnes T/A Barnes Environmental Contractors,"1,240.00",Revenue,
DIRECT POLICY,GF GRANTS,26/03/2020,465201,1st Dinas Powys Scout Group,"1,552.73",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/03/2020,215489,Cherish Cymru Limited,505.17,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/03/2020,215489,Cherish Cymru Limited,513.76,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/03/2020,215489,Cherish Cymru Limited,551.30,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/03/2020,215489,1st Grade Care Limited,558.04,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/03/2020,215489,Cherish Cymru Limited,576.43,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/03/2020,215489,Cherish Cymru Limited,576.43,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/03/2020,215489,All Saints DC Limited,588.70,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/03/2020,215489,Cherish Cymru Limited,604.29,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/03/2020,215489,Cherish Cymru Limited,604.29,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/03/2020,215489,All Saints DC Limited,606.20,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/03/2020,215489,1st Grade Care Limited,610.26,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/03/2020,215489,1st Grade Care Limited,631.78,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/03/2020,215489,All Saints DC Limited,648.90,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/03/2020,215489,Cherish Cymru Limited,649.07,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/03/2020,215489,Cherish Cymru Limited,649.07,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/03/2020,215489,1st Grade Care Limited,651.14,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/03/2020,215489,1st Grade Care Limited,658.47,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/03/2020,215489,All Saints DC Limited,671.86,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/03/2020,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,675.36,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/03/2020,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,675.36,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/03/2020,215489,1st Grade Care Limited,689.37,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/03/2020,215489,All Saints DC Limited,717.42,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/03/2020,215489,All Saints DC Limited,737.86,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/03/2020,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,743.12,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/03/2020,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,796.76,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/03/2020,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,805.75,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/03/2020,215489,All Saints DC Limited,857.29,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/03/2020,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,877.07,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/03/2020,218419,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,535.80,Revenue,
DIRECT LEARNING AND SKILLS,STRATEGY COMMUNITY LEARNING & RESOURCES,27/03/2020,100603,Capita Business Services Limited,"98,189.48",Revenue,
DIRECT LEARNING AND SKILLS,SCHOOL IMPROVEMENT,27/03/2020,102632,Smooth Starts Plus Limited,"2,664.00",Revenue,
DIRECT LEARNING AND SKILLS,ALN and Wellbeing,27/03/2020,190052,RT Safety Limited,780.00,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/03/2020,215489,Allied Health-Services Limited t/a Allied Healthcare,571.45,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/03/2020,215489,Allied Health-Services Limited t/a Allied Healthcare,602.48,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/03/2020,215489,Allied Health-Services Limited t/a Allied Healthcare,672.12,Revenue,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,27/03/2020,341220,SUEZ Recycling and Recovery UK Limited,"96,114.44",Revenue,
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,27/03/2020,405100,ACTL Limited,810.80,Revenue,
DIRECT CAPITAL SOCIAL SERVICES,CAPITAL COMM CARE & HEALTH,27/03/2020,821068,SMK Building & Maintenance Limited,"14,807.25",Capital,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,AR CAPITAL GROUNDS MAINT,27/03/2020,832288,Dwr Cymru Cyf,534.00,Capital,
DIRECT CAPITAL DEVELOPMENT,AR CAPITAL LEISURE,27/03/2020,835386,WM Garden Services Limited,"43,725.14",Capital,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,27/03/2020,843001,SMK Building & Maintenance Limited,"57,592.84",Capital,
DIRECT CAPITAL DEVELOPMENT,CAPITAL PRIV HSG,27/03/2020,845003,R & M Williams Limited,"3,363.85",Capital,
DIRECT CAPITAL DEVELOPMENT,CAPITAL PRIV HSG,27/03/2020,845003,R & M Williams Limited,"4,337.66",Capital,
DIRECT CAPITAL DEVELOPMENT,CAPITAL PRIV HSG,27/03/2020,845003,R & M Williams Limited,"4,876.38",Capital,
DIRECT CAPITAL DEVELOPMENT,CAPITAL PRIV HSG,27/03/2020,845003,R & M Williams Limited,"4,886.16",Capital,
DIRECT CAPITAL DEVELOPMENT,CAPITAL PRIV HSG,27/03/2020,845003,ASW Property Services Limited,"5,016.57",Capital,
DIRECT CAPITAL DEVELOPMENT,CAPITAL PRIV HSG,27/03/2020,845003,R & M Williams Limited,"5,541.28",Capital,
DIRECT CAPITAL DEVELOPMENT,CAPITAL PRIV HSG,27/03/2020,845003,ASW Property Services Limited,"5,598.26",Capital,
DIRECT CAPITAL DEVELOPMENT,CAPITAL PRIV HSG,27/03/2020,845003,R & M Williams Limited,"5,641.84",Capital,
DIRECT CAPITAL DEVELOPMENT,CAPITAL PRIV HSG,27/03/2020,845003,Balneo Bathrooms Limited,"8,500.00",Capital,
DIRECT CAPITAL POLICY,CAPITAL POLICY,27/03/2020,852265,Restruct Limited,"79,208.36",Capital,
DIRECT LEARNING AND SKILLS,SCHOOL IMPROVEMENT,27/03/2020,102632,New Directions (Education) Limited,552.00,Revenue,
DIRECT LEARNING AND SKILLS,ALN and Wellbeing,27/03/2020,102633,New Directions (Education) Limited,845.00,Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,27/03/2020,103233,Apollo Teaching Services Limited,502.95,Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,27/03/2020,103300,Celtic Teachers Limited,795.00,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/03/2020,239021,British Red Cross Society,"5,464.25",Revenue,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,29/03/2020,260116,PayPoint Payment Services Limited t/a CSGA Glamorgan,970.00,Revenue,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,29/03/2020,260130,PayPoint Payment Services Limited t/a CSGA Glamorgan,620.33,Revenue,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,29/03/2020,260130,Llamau Limited,977.76,Revenue,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,29/03/2020,260130,Llamau Limited,"1,140.72",Revenue,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,29/03/2020,260130,Llamau Limited,"1,140.72",Revenue,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,29/03/2020,260200,Priory Education Services Limited T/A Queenswood Underhills,"2,191.20",Revenue,
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,29/03/2020,260190,Walter Standen T/A Standens Contract Hire,"1,064.00",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30/03/2020,215489,Heidi Christoforato t/a Churchfields Home Care,514.01,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30/03/2020,217909,Heidi Christoforato t/a Churchfields Home Care,570.18,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30/03/2020,217909,Heidi Christoforato t/a Churchfields Home Care,644.62,Revenue,
DIRECT LEARNING AND SKILLS,SCHOOL IMPROVEMENT,30/03/2020,102636,Empowering Learning Limited,521.60,Revenue,
DIRECT LEARNING AND SKILLS,SCHOOL IMPROVEMENT,30/03/2020,102636,Empowering Learning Limited,"1,460.55",Revenue,
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,30/03/2020,103472,Computerworld (Wales) Limited,"11,900.00",Revenue,
DIRECT MANAGING DIRECTOR AND RESOURCES,GF HUMAN RESOURCES,30/03/2020,140121,CCS Mclays Limited,"2,719.25",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30/03/2020,215191,NonStop Consulting Limited,"1,086.30",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30/03/2020,215401,Chubb Fire & Security Limited,866.14,Revenue,
DIRECT SOCIAL SERVICES,GF RESOURCES MANAGEMENT & SAFEGUARDING,30/03/2020,239043,Narrative Edge UK Limited,"40,000.00",Revenue,
DIRECT SOCIAL SERVICES,GF RESOURCES MANAGEMENT & SAFEGUARDING,30/03/2020,239771,Practice Solutions Limited,"1,665.00",Revenue,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,30/03/2020,341182,Bruton Knowles LLP - client account R Thomas Investments RENT,"3,864.04",Revenue,
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,30/03/2020,359341,Penarth Scaffolding Company Limited t/a Specialist Modular Scaffold,"9,132.78",Revenue,
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,30/03/2020,365787,First Cymru Buses Limited,"3,369.16",Revenue,
DIRECT MANAGING DIRECTOR AND RESOURCES,GF LEGAL AND DEMOCRATIC,30/03/2020,400063,British Telecommunications Plc,"16,729.23",Revenue,
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,30/03/2020,405113,Knights Lettings Limited T/A Knights Estate Agents,635.00,Revenue,
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,30/03/2020,405113,Interlet Residential Limited,650.00,Revenue,
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,30/03/2020,405113,Knights Lettings Limited T/A Knights Estate Agents,675.00,Revenue,
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,30/03/2020,405113,Knights Lettings Limited T/A Knights Estate Agents,750.00,Revenue,
DIRECT ENVIRONMENT AND HOUSING,HRA REPAIRS,30/03/2020,409103,IAS Construction & Maintenance Limited,"3,946.26",Revenue,
DIRECT CAPITAL LEARN AND SKILLS,AR CAPITAL SCHOOLS,30/03/2020,812319,LCB Construction Limited,"38,159.57",Capital,
DIRECT CAPITAL SOCIAL SERVICES,CAPITAL COMM CARE & HEALTH,30/03/2020,821063,ARC Electrical Engineering Solutions Limited,"8,554.32",Capital,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,30/03/2020,842060,Tecta Associates Limited,"2,600.00",Capital,
DIRECT CAPITAL POLICY,CAPITAL POLICY,30/03/2020,852540,ARC Electrical Engineering Solutions Limited,"8,276.72",Capital,
DIRECT LEARNING AND SKILLS,ALN and Wellbeing,30/03/2020,102651,Bridgend County Borough Council,"8,967.00",Revenue,
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,30/03/2020,405113,Cardiff County Council,"1,192.12",Revenue,
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,30/03/2020,405100,Duncan M Evans,775.53,Revenue,
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,30/03/2020,405113,Salvatore Cannatella,650.00,Revenue,
DIRECT POLICY,GF GENERAL EXPENDITURE POLICY,30/03/2020,471900,HM Revenue and Customs - Glasgow - Chaps,"41,369.00",Revenue,
DIRECT LEARNING AND SKILLS,ALN and Wellbeing,30/03/2020,102633,Teaching Personnel Limited,509.85,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30/03/2020,215489,MiHomecare Limited T/A MiHomecare St Nicholas,592.90,Revenue,
DIRECT LEARNING AND SKILLS,SCHOOL IMPROVEMENT,30/03/2020,130274,Motion Control Dance,"2,900.00",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,31/03/2020,215489,Caring Companions Limited,569.80,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,31/03/2020,215489,Caring Companions Limited,569.80,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,31/03/2020,215489,Caring Companions Limited,569.80,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,31/03/2020,215489,Caring Companions Limited,627.48,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,31/03/2020,215489,Caring Companions Limited,650.02,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,31/03/2020,215489,Caring Companions Limited,786.10,Revenue,
DIRECT LEARNING AND SKILLS,SCHOOL IMPROVEMENT,31/03/2020,102632,Inspired Learners Limited,"1,190.00",Revenue,
DIRECT LEARNING AND SKILLS,GF CATERING,31/03/2020,154401,Asda Stores Limited,"48,672.00",Revenue,
DIRECT SOCIAL SERVICES,GF RESOURCES MANAGEMENT & SAFEGUARDING,31/03/2020,212791,Burner Efficiency Services Limited,"9,894.57",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,31/03/2020,213271,CJ Contract Travel Services Limited,742.00,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,31/03/2020,213271,CJ Contract Travel Services Limited,777.00,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,31/03/2020,215489,Cwtch Care Limited,535.92,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,31/03/2020,215489,Cwtch Care Limited,535.92,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,31/03/2020,215489,Grangelodge Residential Home Limited t/a Grangelodge,553.36,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,31/03/2020,215489,Linc-Cymru Housing Association Limited t/a Ty Coch Care Home,662.58,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,31/03/2020,215489,Sunshine Care Limited t/a The Retreat Care Home,503.09,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,31/03/2020,216179,Grangelodge Residential Home Limited t/a Grangelodge,851.05,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,31/03/2020,216731,CJ Contract Travel Services Limited,536.80,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,31/03/2020,216731,CJ Contract Travel Services Limited,693.00,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,31/03/2020,216731,CJ Contract Travel Services Limited,694.40,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,31/03/2020,218321,Hafod Housing Association Limited,645.50,Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,31/03/2020,218419,Cwtch Care Limited,"1,016.02",Revenue,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,31/03/2020,218419,Cwtch Care Limited,"1,292.97",Revenue,
DIRECT ENVIRONMENT AND HOUSING,HOUSING - HRA,31/03/2020,303901,Handicare Accessibility Limited,"1,425.00",Revenue,
