DIRECTORATE,SUB DIRECTORATE,"ACCOUNTING
DATE",COST CENTRE,VENDOR NAME,INVOICE DISTRIBUTION AMOUNT,Type,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,217909,Heatherleigh Care Ltd,"1,725.90",REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,217909,The Cedars Care Services Limited t/a The Cedars,"1,752.87",REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,217909,Valebrook Care Homes Limited,"1,836.01",REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,217909,Amethyst Health Care Limited t/a Hillstone House,"1,868.74",REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,217909,Llysywaun Limited t/a Bayview Lodge Nursing Home,"1,913.62",REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,217909,Valebrook Care Homes Limited,"2,005.17",REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,217909,Amethyst Health Care Limited t/a Hillstone House,"2,006.76",REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,217909,The Cedars Care Services Limited t/a Sycamore House,"2,010.80",REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,217909,Accomplish Group Limited,"2,024.20",REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,217909,Valebrook Care Homes Limited,"2,221.02",REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,217909,The Cedars Care Services Limited T/A Ashgrove Care Home,"2,345.79",REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,217909,Accomplish Group Limited,"2,383.51",REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,217909,Ocean Community Services Limited t/a Beech House,"2,455.65",REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,218321,Hafod Housing Association Limited t/a St Isan Care Home,645.50,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,218321,Isman & Kinze Essa T/A Haven House,513.25,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,218321,Liam George t/a Claremont Care Home,554.35,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,218321,Adriana Limited T/A The Priory Nursing Home,632.00,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,218321,Cheerful Elegant Healthcare Limited t/a Channel View Residential Care Home,651.35,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,218321,Foxtroy Limited T/A Foxtroy Residential Home,653.00,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,218321,J and P Residential Homes Limited T/A Monkstone House,653.00,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,218321,Tracey Robinson t/a Ty Ebrill,654.57,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,218321,Waverley Care Centre Limited,749.92,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,218321,Waverley Care Centre Limited,820.08,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,218321,Waverley Care Centre Limited,"1,472.49",REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,218419,A1 Care Services Limited t/a Ty Ceirios Nursing Home,517.95,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,218419,Bellavista Care (Cardiff) Limited T/A Bellavista Nursing Home Cardiff,516.94,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,218419,Parkcare Homes Limited t/a The Willows Care Home,519.93,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,218419,Bellavista Nursing Homes (Wales) Limited t/a Bellavista Care Home,521.05,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,218419,Llangoedmor Properties Limited T/A Parkside Residential Home,522.89,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,218419,Baltimore Care Limited,526.89,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,218419,June Zehetmayr t/a Tower Hill Residential Home,526.89,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,218419,Harrison Care Enterprises Barry Limited t/a Island View,528.98,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,218419,Northcote Developments Limited,532.39,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,218419,Hallmark Care Homes (Cardiff) Limited t/a Regency House Care Home,536.47,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,218419,Northcote Developments Limited,538.20,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,218419,Northcote Developments Limited,538.76,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,218419,Bellavista Nursing Homes (Wales) Limited t/a Bellavista Care Home,541.70,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,218419,Baltimore Care Limited,544.04,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,218419,Hebron Hall Limited,547.65,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,218419,Baltimore Care Limited,548.11,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,218419,Harrison Care Enterprises Barry Limited t/a Island View,548.17,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,218419,E & E Homes Limited T/A Cliffhaven Residential Home,548.60,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,218419,Harrison Care Enterprises Barry Limited t/a Island View,551.47,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,218419,Harrison Care Enterprises Barry Limited t/a Island View,555.57,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,218419,Bellavista Nursing Homes (Wales) Limited t/a Bellavista Care Home,555.86,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,218419,Northcote Developments Limited,555.93,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,218419,Llangoedmor Properties Limited T/A Parkside Residential Home,556.21,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,218419,Northcote Developments Limited,558.39,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,218419,Shirwan Al-Mufti & Ptn t/a Pontcanna House,558.51,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,218419,Baltimore Care Limited,560.29,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,218419,Baltimore Care Limited,560.29,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,218419,Baltimore Care Limited,560.29,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,218419,Harrison Care Enterprises Barry Limited t/a Island View,560.29,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,218419,Harrison Care Enterprises Barry Limited t/a Island View,560.29,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,218419,Harrison Care Enterprises Barry Limited t/a Island View,560.29,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,218419,Harrison Care Enterprises Barry Limited t/a Island View,560.29,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,218419,Harrison Care Enterprises Barry Limited t/a Island View,560.29,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,218419,Waverley Care Centre Limited,560.29,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,218419,June Zehetmayr t/a Tower Hill Residential Home,562.29,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,218419,Hafod Housing Association Limited T/A Brocastle Manor (Care Home),565.70,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,218419,Hebron Hall Limited,570.39,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,218419,Baltimore Care Limited,571.29,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,218419,Bellavista Nursing Homes (Wales) Limited t/a Bellavista Care Home,574.64,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,218419,Baltimore Care Limited,584.89,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,218419,Baltimore Care Limited,589.93,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,218419,Waverley Care Centre Limited,591.96,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,218419,Hafod Housing Association Limited T/A Brocastle Manor (Care Home),592.25,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,218419,Baltimore Care Limited,593.25,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,218419,Llangoedmor Properties Limited T/A Parkside Residential Home,605.08,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,218419,Harrison Care Enterprises Barry Limited t/a Island View,606.29,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,218419,E & E Homes Limited T/A Cliffhaven Residential Home,609.01,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,218419,Baltimore Care Limited,612.58,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,218419,Hafod Housing Association Limited t/a Woodcroft Care Home,617.85,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,218419,Bellavista Care (Cardiff) Limited T/A Bellavista Nursing Home Cardiff,638.84,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,218419,David Austin t/a Silverdale,658.25,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,218419,Barchester Healthcare Homes Limited t/a Bryn Ivor Lodge Care Home,660.44,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,218419,Llangoedmor Properties Limited T/A Parkside Residential Home,669.83,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,218419,Bellavista Care (Cardiff) Limited T/A Bellavista Nursing Home Cardiff,670.24,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,218419,Hafod Housing Association Limited T/A Brocastle Manor (Care Home),673.00,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,218419,MHA Care Group t/a Ty Gwyn Private Nursing Home,677.38,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,218419,Forge Care Homes Limited t/a The Forge Care Centre,680.00,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,218419,E & E Homes Limited T/A Cliffhaven Residential Home,702.04,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,218419,E & E Homes Limited T/A Cliffhaven Residential Home,702.04,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,218419,E & E Homes Limited T/A Cliffhaven Residential Home,702.04,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,218419,Hafod Housing Association Limited T/A Brocastle Manor (Care Home),702.04,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,218419,Harrison Care Enterprises Barry Limited t/a Island View,702.04,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,218419,Harrison Care Enterprises Barry Limited t/a Island View,702.04,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,218419,June Zehetmayr t/a Tower Hill Residential Home,702.04,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,218419,Llangoedmor Properties Limited T/A Parkside Residential Home,702.04,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,218419,Llangoedmor Properties Limited T/A Parkside Residential Home,702.04,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,218419,Middlepatch Limited T/A College Fields Nursing Home,702.04,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,218419,Waverley Care Centre Limited,702.04,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,218419,Baltimore Care Limited,715.00,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,218419,Baltimore Care Limited,727.80,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,218419,Bellavista Care (Cardiff) Limited T/A Bellavista Nursing Home Cardiff,736.91,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,218419,Waverley Care Centre Limited,739.21,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,218419,Hafod Housing Association Limited t/a Woodcroft Care Home,750.00,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,218419,Bellavista Nursing Homes (Wales) Limited t/a Bellavista Care Home,755.87,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,218419,E & A Homes Limited T/A St Jude Care Home,761.19,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,218419,Waverley Care Centre Limited,769.41,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,218419,Bellavista Nursing Homes (Wales) Limited t/a Bellavista Care Home,782.39,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,218419,Waverley Care Centre Limited,786.45,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,218419,Waverley Care Centre Limited,786.45,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,218419,Waverley Care Centre Limited,786.45,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,218419,Waverley Care Centre Limited,786.45,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,218419,Waverley Care Centre Limited,786.45,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,218419,Waverley Care Centre Limited,786.45,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,218419,Bellavista Care (Cardiff) Limited T/A Bellavista Nursing Home Cardiff,790.33,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,218419,Llangoedmor Properties Limited T/A Parkside Residential Home,795.87,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,218419,Bellavista Care (Cardiff) Limited T/A Bellavista Nursing Home Cardiff,817.13,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,218419,Middlepatch Limited T/A College Fields Nursing Home,817.36,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,218419,Hallmark Care Homes (Bute Town) Limited t/a Shire Hall Care Home,819.29,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,218419,Hafod Housing Association Limited T/A Brocastle Manor (Care Home),850.64,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,218419,Waverley Care Centre Limited,852.46,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,218419,Bellavista Nursing Homes (Wales) Limited t/a Bellavista Care Home,863.94,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,218419,Waverley Care Centre Limited,917.35,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,218419,Forge Care Homes Limited t/a The Forge Care Centre,925.00,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,218419,Forge Care Homes Limited t/a The Forge Care Centre,969.00,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,218419,Forge Care Homes Limited t/a The Forge Care Centre,974.09,REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,218419,Forge Care Homes Limited t/a The Forge Care Centre,"1,016.27",REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,218419,Hallmark Care Homes (Bute Town) Limited t/a Shire Hall Care Home,"1,059.15",REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,218419,Hallmark Care Homes (Bute Town) Limited t/a Shire Hall Care Home,"1,077.04",REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,218419,Forge Care Homes Limited t/a The Forge Care Centre,"1,195.40",REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,218419,Hallmark Care Homes (Bute Town) Limited t/a Shire Hall Care Home,"1,208.25",REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,218419,Bellavista Care (Cardiff) Limited T/A Bellavista Nursing Home Cardiff,"1,800.00",REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,218419,Baltimore Care Limited,"2,145.00",REVENUE,
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,27/10/2020,218419,Bellavista Nursing Homes (Wales) Limited t/a Bellavista Care Home,"6,480.00",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,GARAGE,27/10/2020,319010,David Jenkins T/A DJ Driver Training,925.00,REVENUE,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,27/10/2020,323200,Keltic Limited,753.35,REVENUE,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,27/10/2020,323201,Conduent Parking Enforcement Solutions Limited,"103,168.00",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,27/10/2020,323665,Redwood Environmental Services Limited,"2,409.00",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,27/10/2020,323685,Hays Specialist Recruitment Limited,"1,628.40",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,27/10/2020,323686,Hays Specialist Recruitment Limited,"1,318.40",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,27/10/2020,325501,Aber Wrought Iron Limited,"3,325.00",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,27/10/2020,333154,The Firewood Company (UK) Limited T/A Esa Tree Care,"1,890.00",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,27/10/2020,333500,Jonathan Edwards & Ptn T/A Jonathan Edwards & Son,"2,150.00",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,27/10/2020,333510,Ace Site Services (UK) Limited,650.00,REVENUE,
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,27/10/2020,333550,Jonathan Edwards & Ptn T/A Jonathan Edwards & Son,"1,475.00",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,27/10/2020,333560,Ace Site Services (UK) Limited,860.00,REVENUE,
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,27/10/2020,333600,Jonathan Edwards & Ptn T/A Jonathan Edwards & Son,600.00,REVENUE,
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,27/10/2020,333600,Jonathan Edwards & Ptn T/A Jonathan Edwards & Son,625.00,REVENUE,
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,27/10/2020,333600,Jonathan Edwards & Ptn T/A Jonathan Edwards & Son,"2,112.50",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,27/10/2020,341220,Penllyn Estate LLP,"1,068.00",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,27/10/2020,341220,Penllyn Estate LLP,"1,120.50",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,27/10/2020,341220,Penllyn Estate LLP,"1,642.86",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,NEW REGENERATION,27/10/2020,354727,Secure-a-Field Limited,"3,580.00",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,27/10/2020,365789,Travellink Solutions Limited,"1,105.00",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,27/10/2020,365789,S.C.S. Wheelz Limited,"3,434.00",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,27/10/2020,365789,Blue Transportation Limited,"3,468.00",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,27/10/2020,365789,Simon Lewis t/a Cowbridge and Vale Cars,680.00,REVENUE,
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,27/10/2020,365789,Rhys VJ Morgan t/a Windsor Cars,800.00,REVENUE,
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,27/10/2020,365789,Simon Lewis t/a Cowbridge and Vale Cars,807.50,REVENUE,
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,27/10/2020,365789,Simon Lewis t/a Cowbridge and Vale Cars,"1,088.00",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,27/10/2020,365789,Simon Lewis t/a Cowbridge and Vale Cars,"1,105.00",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,27/10/2020,365790,Blue Transportation Limited,"1,195.00",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,27/10/2020,365790,Travellink Solutions Limited,"8,755.00",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,27/10/2020,365790,Wheadon Group Travel Limited,"9,655.00",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,27/10/2020,365790,Simon Lewis t/a Cowbridge and Vale Cars,595.00,REVENUE,
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,27/10/2020,365790,Simon Lewis t/a Cowbridge and Vale Cars,807.50,REVENUE,
DIRECT MANAGING DIRECTOR AND RESOURCES,REGULATORY SERVICES SHARED SERVICES,27/10/2020,403211,Welsh Local Government Association,500.00,REVENUE,
DIRECT MANAGING DIRECTOR AND RESOURCES,REGULATORY SERVICES SHARED SERVICES,27/10/2020,403212,Cardiff County Council,"18,977.46",REVENUE,
DIRECT MANAGING DIRECTOR AND RESOURCES,REGULATORY SERVICES SHARED SERVICES,27/10/2020,403212,Cardiff County Council,"25,012.97",REVENUE,
DIRECT MANAGING DIRECTOR AND RESOURCES,REGULATORY SERVICES SHARED SERVICES,27/10/2020,403370,Hope Rescue Centre Limited,999.84,REVENUE,
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,27/10/2020,407114,IOTS (UK) Limited,"1,590.00",REVENUE,
DIRECT ENVIRONMENT AND HOUSING,HRA REPAIRS,27/10/2020,409102,Thomas CMS (Holdings) Limited,"3,840.45",REVENUE,
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,27/10/2020,421230,Telefonica UK Limited t/a O2,"11,400.00",REVENUE,
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,27/10/2020,422100,Michael Bryl & Ptn T/A CW Facilities Management,"5,179.00",REVENUE,
DIRECT CAPITAL SOCIAL SERVICES,CAPITAL COMM CARE & HEALTH,27/10/2020,821068,SMK Building & Maintenance Limited,"53,403.21",CAPITAL,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HIGHWAYS,27/10/2020,831568,Cyclepods Limited,"1,399.00",CAPITAL,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HIGHWAYS,27/10/2020,831568,Cyclepods Limited,"1,399.00",CAPITAL,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HIGHWAYS,27/10/2020,831568,Cyclepods Limited,"1,399.00",CAPITAL,
DIRECT CAPITAL DEVELOPMENT,CAPITAL ECO DEV,27/10/2020,834266,Tom Prichard Contracting Limited,"34,023.80",CAPITAL,
DIRECT CAPITAL DEVELOPMENT,AR CAPITAL LEISURE,27/10/2020,835375,G Oakley & Sons Limited,"80,200.00",CAPITAL,
DIRECT CAPITAL DEVELOPMENT,CAPITAL PLANNING,27/10/2020,837229,Alpine Land Surveyors Limited,675.00,CAPITAL,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,27/10/2020,842067,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,"1,177.22",CAPITAL,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,27/10/2020,842077,Nationwide Windows Limited,"13,335.47",CAPITAL,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,27/10/2020,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,769.00,CAPITAL,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,27/10/2020,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,769.00,CAPITAL,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,27/10/2020,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,769.00,CAPITAL,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,27/10/2020,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,769.00,CAPITAL,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,27/10/2020,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,769.00,CAPITAL,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,27/10/2020,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,769.00,CAPITAL,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,27/10/2020,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,769.00,CAPITAL,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,27/10/2020,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,"1,062.17",CAPITAL,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,27/10/2020,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,"1,062.17",CAPITAL,
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,27/10/2020,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,"1,062.17",CAPITAL,
